,date,tweet,user_id,username,Sentiments
53,2020-03-30 23:59:52,Ahahahahahhahahah a melhor live da quarentena foi a do JoseCasteloBra2,2756469198,savedbyouu,1
54,2020-03-30 23:59:52,That feeling when your live stream gets hijacked by white supremacists  httpstco3MaagHAt0T,15715367,FoxCahn,1
55,2020-03-30 23:59:52,🔴LIVE🔴 Come explore the new skill on RuneScape with me We will be digging up some history  twitch MartyMilitia archeology   httpstcoMX1lCeUlgQ  httpstcoCHvWHmSDbo,1029837061497544708,Mariticide_,1
56,2020-03-30 23:59:52,Confira minha transmissão do meu PlayStation 4 PS4live Call of Duty® Modern Warfare®  live at  httpstcoi0C3otrcuB,998728757182640128,HebertKya,1
57,2020-03-30 23:59:52,ai matheus e kauan essa live ainda vai me matar 🥰,1070108000273223681,NayTeixeira6,1
58,2020-03-30 23:59:52,I be feeling like I’m getting better   Then everything be hitting all at once,820772189716750336,keepinupwcarson,1
59,2020-03-30 23:59:52,PlayStation 4からブロードキャストを始めました！ PS4live モンスターハンターワールド：アイスボーン 今日も色々なクエストやりま～す♪調査やイベント★ live at  httpstcobueYO8ldsb,776924108453838848,nyankorichu,1
60,2020-03-30 23:59:52,17 Liveで楽しいライブ配信を見つけたよ！遊びに行こう！  httpstcogitOytkOe2,1147822725630533632,Fistar0,0
61,2020-03-30 23:59:52,DMW crew after Sarz x Shizzi IG Live faceoff  httpstconRPgSIt764,1052550600674725888,twitwisavages,1
62,2020-03-30 23:59:52,JoaquinBondoni JoaquinBondoni  TELEHIT LIVE BONDONI,4352696956,aztiramazul19,1
63,2020-03-30 23:59:51,Hope people might now elevate thoughts of those who are gravely ill who are detained those who are trapped who live in fear who dont have enough to get by the chance to see those they love or dont feel love at all Permanently And come out fighting for the better world,488918230,Jkowcu,1
64,2020-03-30 23:59:51,Come and see MrMaveric🌀s LIVE in BIGOLIVE Its my Happy birthday    httpstcoSYETmAcHpX  httpstcouje1f56ZAz,279704201,Monacan_Angel,1
65,2020-03-30 23:59:51,Essa live do Matheus vai acabar comigo,1203166020975890432,RegadasFernando,1
66,2020-03-30 23:59:51,Metallica Live in Paris France  September 8 2017  httpstco88SM0MLCTU via YouTube,2988445714,AlyssonARSB,1
67,2020-03-30 23:59:51,Até na  live do niall isso pqp chatisseeeeee  httpstcoCCNF8hKovf,1032303418960957440,afterthings,1
68,2020-03-30 23:59:51,Agora só a live do Jorge e Mateus é capaz de unir o Twitter novamente,951795526109990913,Juliaraza1,1
69,2020-03-30 23:59:51,Grand Canyon just announced its first case of COVID19 People live in close quarters in the small community of Park Employees and Havasupai Tribal members and their families Travel is difficult for many Northern…  httpstco1MAQdm2fJO,213955304,SC_GrandCanyon,1
70,2020-03-30 23:59:51,Bondonifly AnnRg3 TELEHIT LIVE BONDONI,1230308103813521408,sftmart,1
71,2020-03-30 23:59:51,The daily COVID19 press conference has been delayed by half an hour and will be live at 130pm,165990650,TaranakiCD,-1
72,2020-03-30 23:59:51,Now playing Utiliities by DONVILLE DAVIS Listen live here  httpstcoDtGOAS2kuj,797051685659168769,leeibsports1,1
73,2020-03-30 23:59:51,ffjlefk my Indonesian fellas how are we feeling 🤪  httpstcor1P1Pc21oO,1358655186,hbwniallh,0
74,2020-03-30 23:59:51,『シェア⭕️目標25000pt』 yukinya 【🍾🌹】さんのMixChannel LIVEに参加しよう！ ミクチャ  httpstco6NzMvmiIpt,1135937777097293830,darkknightjpn1,0
75,2020-03-30 23:59:51,DJ Tgro  live via  httpstcojCSxAcKV5X  httpstcobP0ZMzhzCi,1219746253522649088,DjTgro,1
76,2020-03-30 23:59:50,Cadê essa live do menos é mais,3483444203,lleandrinhooo,1
77,2020-03-30 23:59:50,IBG drew up a Virtual Tip Jar template for all musicians doing Live Streams to use Get it FREE at  httpstcoQbgo13l2WK livestream Periscope livemusic,89116531,IndieBandGuru,1
78,2020-03-30 23:59:50,Happy Birthday Jennyswits May You live long enough to see your dreams come true😊,178677263,BravinYuri,1
79,2020-03-30 23:59:50,im live with lights in 1hr on my instagram whos tuning in   httpstcojyuDeY4MYa,18545862,felixcartal,1
80,2020-03-30 23:59:50,JoakingBondoniG Hall of Fame  TELEHIT LIVE BONDONI,750731588422365184,vodkandgrss,1
81,2020-03-30 23:59:50,COD WARZONE SOLO Part8 ErikGriffinGaming live  httpstcoFje6v9rpkX via YouTube,16053405,ErikGriffin,1
82,2020-03-30 23:59:50,Come and see catieeelalas LIVE in BIGOLIVE      httpstcow7Bb7TEGMB  httpstco7Ypf07Fulb,3091456475,MRealmenard,1
83,2020-03-30 23:59:50,おはモモトゥリ〜🍑🌲🤗🤗 今日は連休最終日😣 今日も引きこもりだな！ BiSのLIVE動画見よ🥰🥰 っということで皆さん良いち○ぽを🍄🍒🌰🐿💃💃💃💩🌲🌲🌲🌲👶🦕🐒  httpstcoZUHSMywfC4,484948585,afurokoharu,0
84,2020-03-30 23:59:50,Feeling accomplished today ,623064452,sadtortillachip,1
85,2020-03-30 23:59:49,A second play for this anthemic masterpiece  7 ApolloNashMusic Lone Warrior EllipticalSun LIVE PREMIERE  httpstcopyeGSxQxrJ AphelionRadio  httpstcopHCr7pUk8E,876084474462818304,SerenCSG,1
86,2020-03-30 23:59:49,daniileao que horas começa a live,849416202954919940,beatrizcarvalhb,1
87,2020-03-30 23:59:49,Vámonos al live TELEHIT LIVE BONDONI,1069645464075714563,Oliva94454097,1
88,2020-03-30 23:59:49,Allahumma bismika amuutu wa ahyaa O Allah SWT With your name I die and I live Recite this Dua every night before you sleep,1140135756905754624,mo_Al_Raik,1
89,2020-03-30 23:59:49,Entrando em live  httpstcoGt04m4KN8o,150182393,drigosb7,1
90,2020-03-30 23:59:49,Eric Clapton  Wonderful Tonight Official Live Video  httpstco30KJ2JRxt6,1112725459,piercrilu,1
91,2020-03-30 23:59:49,Matheus td perdido na live mas o bichinho canta demais kkkj ❤️,564639604,_nayg,1
92,2020-03-30 23:59:49,Sooo day one of doing 50 pushups a day and it was bad wasn’t really feeling good today had a headache that would be there for a couple hours then leave but didn’t want to miss pushups today there is no video it was too long but just know I can’t feel my arms,1212867307334062080,HabaneroTaylor,1
93,2020-03-30 23:59:49,Check out my broadcast from my PlayStation 4 PS4live The Forest  live at  httpstcoR3WDvxh3Wl,721580920394809344,xacex92twitch,1
94,2020-03-30 23:59:49,Now Playing Warrant  Perfect Request music LIVE right now at  httpstcouC9G8vwcH5,19615058,megarockradio,1
95,2020-03-30 23:59:48,Em plena segunda uma live de MampK quem disse q o coração aguenta🤧,1221481239057661952,sc_thaiss,1
96,2020-03-30 23:59:48,oliviafecteau Richie still hanging out in the live truck outside your house for hours confusing all the neighbors,2779305205,BridgetteWEWS,-1
97,2020-03-30 23:59:48,Bien todos juiciosos en el live quién pregunte mamadas me lo madreo  TELEHIT LIVE JOACO,902752315437875201,StrangeGress,1
98,2020-03-30 23:59:48,Check out my broadcast from my PlayStation 4 PS4live Tom Clancys Rainbow Six® Siege  live at  httpstcoy0Q8g8f0WQ,1199820809075929088,imginagarcia,1
99,2020-03-30 23:59:48,The IG live thing make sense sha,168464539,samtobbie,1
